"Markettype","Trdwnt","Cwretmdos"
"20","2013-48","0.033181"
"10","2013-49","0.010832"
"5","2013-49","0.003720"
"15","2013-49","0.003780"
"21","2013-49","-0.001173"
"31","2013-49","-0.001076"
"37","2013-49","0.003720"
"47","2013-49","0.003780"
"53","2013-49","-0.001173"
"63","2013-49","-0.001076"
"69","2013-49","0.003720"
"79","2013-49","0.003780"
"85","2013-49","-0.001173"
"95","2013-49","-0.001076"
"101","2013-49","0.003720"
"111","2013-49","0.003780"
"117","2013-49","-0.001173"
"127","2013-49","-0.001076"
"33","2013-49","0.009049"
"20","2013-49","-0.024677"
"10","2013-50","-0.014647"
"5","2013-50","-0.013762"
"15","2013-50","-0.013770"
"21","2013-50","-0.011327"
"31","2013-50","-0.011354"
"37","2013-50","-0.013762"
"47","2013-50","-0.013770"
"53","2013-50","-0.011327"
"63","2013-50","-0.011354"
"69","2013-50","-0.013762"
"79","2013-50","-0.013770"
"85","2013-50","-0.011327"
"95","2013-50","-0.011354"
"101","2013-50","-0.013762"
"111","2013-50","-0.013770"
"117","2013-50","-0.011327"
"127","2013-50","-0.011354"
"33","2013-50","-0.019596"
"20","2013-50","0.008252"
"10","2013-51","-0.032458"
"5","2013-51","-0.048923"
"15","2013-51","-0.048787"
"21","2013-51","-0.047928"
"31","2013-51","-0.047804"
"37","2013-51","-0.048923"
"47","2013-51","-0.048787"
"53","2013-51","-0.047928"
"63","2013-51","-0.047804"
"69","2013-51","-0.048923"
"79","2013-51","-0.048787"
"85","2013-51","-0.047928"
"95","2013-51","-0.047804"
"101","2013-51","-0.048923"
"111","2013-51","-0.048787"
"117","2013-51","-0.047928"
"127","2013-51","-0.047804"
"33","2013-51","-0.050487"
"20","2013-51","-0.042024"
"10","2013-52","0.016079"
"5","2013-52","0.010339"
"15","2013-52","0.010387"
"21","2013-52","0.011944"
"31","2013-52","0.011977"
"37","2013-52","0.010339"
"47","2013-52","0.010387"
"53","2013-52","0.011944"
"63","2013-52","0.011977"
"69","2013-52","0.010339"
"79","2013-52","0.010387"
"85","2013-52","0.011944"
"95","2013-52","0.011977"
"101","2013-52","0.010339"
"111","2013-52","0.010387"
"117","2013-52","0.011944"
"127","2013-52","0.011977"
"33","2013-52","0.007544"
"20","2013-52","0.021959"
"10","2013-53","0.006392"
"5","2013-53","0.007498"
"15","2013-53","0.007488"
"21","2013-53","0.007401"
"31","2013-53","0.007393"
"37","2013-53","0.007498"
"47","2013-53","0.007488"
"53","2013-53","0.007401"
"63","2013-53","0.007393"
"69","2013-53","0.007498"
"79","2013-53","0.007488"
"85","2013-53","0.007401"
"95","2013-53","0.007393"
"101","2013-53","0.007498"
"111","2013-53","0.007488"
"117","2013-53","0.007401"
"127","2013-53","0.007393"
"33","2013-53","0.007281"
"20","2013-53","0.007671"
"10","2014-01","-0.010801"
"5","2014-01","-0.011620"
"15","2014-01","-0.011613"
"21","2014-01","-0.009717"
"31","2014-01","-0.009725"
"37","2014-01","-0.011620"
"47","2014-01","-0.011613"
"53","2014-01","-0.009717"
"63","2014-01","-0.009725"
"69","2014-01","-0.011620"
"79","2014-01","-0.011613"
"85","2014-01","-0.009717"
"95","2014-01","-0.009725"
"101","2014-01","-0.011620"
"111","2014-01","-0.011613"
"117","2014-01","-0.009717"
"127","2014-01","-0.009725"
"33","2014-01","-0.016393"
"20","2014-01","0.005255"
"10","2014-02","-0.023455"
"5","2014-02","-0.038157"
"15","2014-02","-0.038034"
"21","2014-02","-0.037146"
"31","2014-02","-0.037037"
"37","2014-02","-0.038157"
"47","2014-02","-0.038034"
"53","2014-02","-0.037146"
"63","2014-02","-0.037037"
"69","2014-02","-0.038157"
"79","2014-02","-0.038034"
"85","2014-02","-0.037146"
"95","2014-02","-0.037037"
"101","2014-02","-0.038157"
"111","2014-02","-0.038034"
"117","2014-02","-0.037146"
"127","2014-02","-0.037037"
"33","2014-02","-0.033429"
"20","2014-02","-0.045260"
"10","2014-03","0.004077"
"5","2014-03","-0.000472"
"15","2014-03","-0.000433"
"21","2014-03","0.001397"
"31","2014-03","0.001419"
"37","2014-03","-0.000472"
"47","2014-03","-0.000433"
"53","2014-03","0.001397"
"63","2014-03","0.001419"
"69","2014-03","-0.000472"
"79","2014-03","-0.000433"
"85","2014-03","0.001397"
"95","2014-03","0.001419"
"101","2014-03","-0.000472"
"111","2014-03","-0.000433"
"117","2014-03","0.001397"
"127","2014-03","0.001419"
"33","2014-03","-0.003449"
"20","2014-03","0.012183"
"10","2014-04","0.021351"
"5","2014-04","0.030798"
"15","2014-04","0.030719"
"21","2014-04","0.032369"
"31","2014-04","0.032281"
"37","2014-04","0.030798"
"47","2014-04","0.030719"
"53","2014-04","0.032369"
"63","2014-04","0.032281"
"69","2014-04","0.030798"
"79","2014-04","0.030719"
"85","2014-04","0.032369"
"95","2014-04","0.032281"
"101","2014-04","0.030798"
"111","2014-04","0.030719"
"117","2014-04","0.032369"
"127","2014-04","0.032281"
"33","2014-04","0.023099"
"20","2014-04","0.052477"
"10","2014-05","-0.014925"
"5","2014-05","-0.010732"
"15","2014-05","-0.010766"
"21","2014-05","-0.010018"
"31","2014-05","-0.010057"
"37","2014-05","-0.010732"
"47","2014-05","-0.010766"
"53","2014-05","-0.010018"
"63","2014-05","-0.010057"
"69","2014-05","-0.010732"
"79","2014-05","-0.010766"
"85","2014-05","-0.010018"
"95","2014-05","-0.010057"
"101","2014-05","-0.010732"
"111","2014-05","-0.010766"
"117","2014-05","-0.010018"
"127","2014-05","-0.010057"
"33","2014-05","-0.010666"
"20","2014-05","-0.008655"
"10","2014-06","-0.006691"
"5","2014-06","0.007665"
"15","2014-06","0.007547"
"21","2014-06","0.008590"
"31","2014-06","0.008470"
"37","2014-06","0.007665"
"47","2014-06","0.007547"
"53","2014-06","0.008590"
"63","2014-06","0.008470"
"69","2014-06","0.007665"
"79","2014-06","0.007547"
"85","2014-06","0.008590"
"95","2014-06","0.008470"
"101","2014-06","0.007665"
"111","2014-06","0.007547"
"117","2014-06","0.008590"
"127","2014-06","0.008470"
"33","2014-06","0.004902"
"20","2014-06","0.016332"
"10","2014-07","0.004728"
"5","2014-07","0.037516"
"15","2014-07","0.037250"
"21","2014-07","0.036346"
"31","2014-07","0.036102"
"37","2014-07","0.037516"
"47","2014-07","0.037250"
"53","2014-07","0.036346"
"63","2014-07","0.036102"
"69","2014-07","0.037516"
"79","2014-07","0.037250"
"85","2014-07","0.036346"
"95","2014-07","0.036102"
"101","2014-07","0.037516"
"111","2014-07","0.037250"
"117","2014-07","0.036346"
"127","2014-07","0.036102"
"33","2014-07","0.034814"
"20","2014-07","0.039526"
"10","2014-08","-0.007184"
"5","2014-08","-0.001748"
"15","2014-08","-0.001791"
"21","2014-08","-0.001222"
"31","2014-08","-0.001266"
"37","2014-08","-0.001748"
"47","2014-08","-0.001791"
"53","2014-08","-0.001222"
"63","2014-08","-0.001266"
"69","2014-08","-0.001748"
"79","2014-08","-0.001791"
"85","2014-08","-0.001222"
"95","2014-08","-0.001266"
"101","2014-08","-0.001748"
"111","2014-08","-0.001791"
"117","2014-08","-0.001222"
"127","2014-08","-0.001266"
"33","2014-08","-0.000114"
"20","2014-08","-0.003515"
"10","2014-09","-0.035013"
"5","2014-09","-0.028998"
"15","2014-09","-0.029046"
"21","2014-09","-0.030439"
"31","2014-09","-0.030474"
"37","2014-09","-0.028998"
"47","2014-09","-0.029046"
"53","2014-09","-0.030439"
"63","2014-09","-0.030474"
"69","2014-09","-0.028998"
"79","2014-09","-0.029046"
"85","2014-09","-0.030439"
"95","2014-09","-0.030474"
"101","2014-09","-0.028998"
"111","2014-09","-0.029046"
"117","2014-09","-0.030439"
"127","2014-09","-0.030474"
"33","2014-09","-0.025882"
"20","2014-09","-0.039944"
"10","2014-10","0.016639"
"5","2014-10","0.002966"
"15","2014-10","0.003074"
"21","2014-10","0.003887"
"31","2014-10","0.003983"
"37","2014-10","0.002966"
"47","2014-10","0.003074"
"53","2014-10","0.003887"
"63","2014-10","0.003983"
"69","2014-10","0.002966"
"79","2014-10","0.003074"
"85","2014-10","0.003887"
"95","2014-10","0.003983"
"101","2014-10","0.002966"
"111","2014-10","0.003074"
"117","2014-10","0.003887"
"127","2014-10","0.003983"
"33","2014-10","0.000629"
"20","2014-10","0.010799"
"10","2014-11","-0.018763"
"5","2014-11","-0.026180"
"15","2014-11","-0.026121"
"21","2014-11","-0.026043"
"31","2014-11","-0.025988"
"37","2014-11","-0.026180"
"47","2014-11","-0.026121"
"53","2014-11","-0.026043"
"63","2014-11","-0.025988"
"69","2014-11","-0.026180"
"79","2014-11","-0.026121"
"85","2014-11","-0.026043"
"95","2014-11","-0.025988"
"101","2014-11","-0.026180"
"111","2014-11","-0.026121"
"117","2014-11","-0.026043"
"127","2014-11","-0.025988"
"33","2014-11","-0.025959"
"20","2014-11","-0.026220"
"10","2014-12","-0.016462"
"5","2014-12","0.020002"
"15","2014-12","0.019710"
"21","2014-12","0.019141"
"31","2014-12","0.018869"
"37","2014-12","0.020002"
"47","2014-12","0.019710"
"53","2014-12","0.019141"
"63","2014-12","0.018869"
"69","2014-12","0.020002"
"79","2014-12","0.019710"
"85","2014-12","0.019141"
"95","2014-12","0.018869"
"101","2014-12","0.020002"
"111","2014-12","0.019710"
"117","2014-12","0.019141"
"127","2014-12","0.018869"
"33","2014-12","0.022689"
"20","2014-12","0.011686"
"10","2014-13","0.003469"
"5","2014-13","-0.009010"
"15","2014-13","-0.008913"
"21","2014-13","-0.012044"
"31","2014-13","-0.011929"
"37","2014-13","-0.009010"
"47","2014-13","-0.008913"
"53","2014-13","-0.012044"
"63","2014-13","-0.011929"
"69","2014-13","-0.009010"
"79","2014-13","-0.008913"
"85","2014-13","-0.012044"
"95","2014-13","-0.011929"
"101","2014-13","-0.009010"
"111","2014-13","-0.008913"
"117","2014-13","-0.012044"
"127","2014-13","-0.011929"
"33","2014-13","-0.001509"
"20","2014-13","-0.034333"
"10","2014-14","0.012240"
"5","2014-14","0.012285"
"15","2014-14","0.012284"
"21","2014-14","0.012691"
"31","2014-14","0.012687"
"37","2014-14","0.012285"
"47","2014-14","0.012284"
"53","2014-14","0.012691"
"63","2014-14","0.012687"
"69","2014-14","0.012285"
"79","2014-14","0.012284"
"85","2014-14","0.012691"
"95","2014-14","0.012687"
"101","2014-14","0.012285"
"111","2014-14","0.012284"
"117","2014-14","0.012691"
"127","2014-14","0.012687"
"33","2014-14","0.007748"
"20","2014-14","0.023625"
"10","2014-15","0.018295"
"5","2014-15","0.031577"
"15","2014-15","0.031472"
"21","2014-15","0.030964"
"31","2014-15","0.030868"
"37","2014-15","0.031577"
"47","2014-15","0.031472"
"53","2014-15","0.030964"
"63","2014-15","0.030868"
"69","2014-15","0.031577"
"79","2014-15","0.031472"
"85","2014-15","0.030964"
"95","2014-15","0.030868"
"101","2014-15","0.031577"
"111","2014-15","0.031472"
"117","2014-15","0.030964"
"127","2014-15","0.030868"
"33","2014-15","0.035864"
"20","2014-15","0.020123"
"10","2014-16","-0.003203"
"5","2014-16","-0.012104"
"15","2014-16","-0.012035"
"21","2014-16","-0.010888"
"31","2014-16","-0.010831"
"37","2014-16","-0.012104"
"47","2014-16","-0.012035"
"53","2014-16","-0.010888"
"63","2014-16","-0.010831"
"69","2014-16","-0.012104"
"79","2014-16","-0.012035"
"85","2014-16","-0.010888"
"95","2014-16","-0.010831"
"101","2014-16","-0.012104"
"111","2014-16","-0.012035"
"117","2014-16","-0.010888"
"127","2014-16","-0.010831"
"33","2014-16","-0.016096"
"20","2014-16","0.000836"
"10","2014-17","-0.020408"
"5","2014-17","-0.034124"
"15","2014-17","-0.034016"
"21","2014-17","-0.035599"
"31","2014-17","-0.035485"
"37","2014-17","-0.034124"
"47","2014-17","-0.034016"
"53","2014-17","-0.035599"
"63","2014-17","-0.035485"
"69","2014-17","-0.034124"
"79","2014-17","-0.034016"
"85","2014-17","-0.035599"
"95","2014-17","-0.035485"
"101","2014-17","-0.034124"
"111","2014-17","-0.034016"
"117","2014-17","-0.035599"
"127","2014-17","-0.035485"
"33","2014-17","-0.028650"
"20","2014-17","-0.050886"
"10","2014-18","0.003103"
"5","2014-18","-0.005805"
"15","2014-18","-0.005735"
"21","2014-18","-0.005896"
"31","2014-18","-0.005828"
"37","2014-18","-0.005805"
"47","2014-18","-0.005735"
"53","2014-18","-0.005896"
"63","2014-18","-0.005828"
"69","2014-18","-0.005805"
"79","2014-18","-0.005735"
"85","2014-18","-0.005896"
"95","2014-18","-0.005828"
"101","2014-18","-0.005805"
"111","2014-18","-0.005735"
"117","2014-18","-0.005896"
"127","2014-18","-0.005828"
"33","2014-18","-0.004783"
"20","2014-18","-0.008391"
"10","2014-19","-0.018942"
"5","2014-19","-0.007324"
"15","2014-19","-0.007417"
"21","2014-19","-0.007731"
"31","2014-19","-0.007816"
"37","2014-19","-0.007324"
"47","2014-19","-0.007417"
"53","2014-19","-0.007731"
"63","2014-19","-0.007816"
"69","2014-19","-0.007324"
"79","2014-19","-0.007417"
"85","2014-19","-0.007731"
"95","2014-19","-0.007816"
"101","2014-19","-0.007324"
"111","2014-19","-0.007417"
"117","2014-19","-0.007731"
"127","2014-19","-0.007816"
"33","2014-19","-0.006802"
"20","2014-19","-0.009818"
"10","2014-20","0.011336"
"5","2014-20","0.007051"
"15","2014-20","0.007084"
"21","2014-20","0.006110"
"31","2014-20","0.006148"
"37","2014-20","0.007051"
"47","2014-20","0.007084"
"53","2014-20","0.006110"
"63","2014-20","0.006148"
"69","2014-20","0.007051"
"79","2014-20","0.007084"
"85","2014-20","0.006110"
"95","2014-20","0.006148"
"101","2014-20","0.007051"
"111","2014-20","0.007084"
"117","2014-20","0.006110"
"127","2014-20","0.006148"
"33","2014-20","0.008035"
"20","2014-20","0.001794"
"10","2014-21","0.009505"
"5","2014-21","0.007389"
"15","2014-21","0.007405"
"21","2014-21","0.009648"
"31","2014-21","0.009647"
"37","2014-21","0.007389"
"47","2014-21","0.007405"
"53","2014-21","0.009648"
"63","2014-21","0.009647"
"69","2014-21","0.007389"
"79","2014-21","0.007405"
"85","2014-21","0.009648"
"95","2014-21","0.009647"
"101","2014-21","0.007389"
"111","2014-21","0.007405"
"117","2014-21","0.009648"
"127","2014-21","0.009647"
"33","2014-21","0.004742"
"20","2014-21","0.020688"
"10","2014-22","-0.023985"
"5","2014-22","0.005358"
"15","2014-22","0.005134"
"21","2014-22","0.006142"
"31","2014-22","0.005923"
"37","2014-22","0.005358"
"47","2014-22","0.005134"
"53","2014-22","0.006142"
"63","2014-22","0.005923"
"69","2014-22","0.005358"
"79","2014-22","0.005134"
"85","2014-22","0.006142"
"95","2014-22","0.005923"
"101","2014-22","0.005358"
"111","2014-22","0.005134"
"117","2014-22","0.006142"
"127","2014-22","0.005923"
"33","2014-22","0.002751"
"20","2014-22","0.013635"
"10","2014-23","0.007320"
"5","2014-23","-0.002495"
"15","2014-23","-0.002423"
"21","2014-23","-0.001336"
"31","2014-23","-0.001275"
"37","2014-23","-0.002495"
"47","2014-23","-0.002423"
"53","2014-23","-0.001336"
"63","2014-23","-0.001275"
"69","2014-23","-0.002495"
"79","2014-23","-0.002423"
"85","2014-23","-0.001336"
"95","2014-23","-0.001275"
"101","2014-23","-0.002495"
"111","2014-23","-0.002423"
"117","2014-23","-0.001336"
"127","2014-23","-0.001275"
"33","2014-23","-0.001865"
"20","2014-23","-0.000181"
"10","2014-24","0.038357"
"5","2014-24","0.021431"
"15","2014-24","0.021547"
"21","2014-24","0.021864"
"31","2014-24","0.021972"
"37","2014-24","0.021431"
"47","2014-24","0.021547"
"53","2014-24","0.021864"
"63","2014-24","0.021972"
"69","2014-24","0.021431"
"79","2014-24","0.021547"
"85","2014-24","0.021864"
"95","2014-24","0.021972"
"101","2014-24","0.021431"
"111","2014-24","0.021547"
"117","2014-24","0.021864"
"127","2014-24","0.021972"
"33","2014-24","0.020999"
"20","2014-24","0.023730"
"10","2014-25","-0.003029"
"5","2014-25","-0.018155"
"15","2014-25","-0.018051"
"21","2014-25","-0.018986"
"31","2014-25","-0.018882"
"37","2014-25","-0.018155"
"47","2014-25","-0.018051"
"53","2014-25","-0.018986"
"63","2014-25","-0.018882"
"69","2014-25","-0.018155"
"79","2014-25","-0.018051"
"85","2014-25","-0.018986"
"95","2014-25","-0.018882"
"101","2014-25","-0.018155"
"111","2014-25","-0.018051"
"117","2014-25","-0.018986"
"127","2014-25","-0.018882"
"33","2014-25","-0.014623"
"20","2014-25","-0.028407"
"10","2014-26","0.014168"
"5","2014-26","0.015652"
"15","2014-26","0.015642"
"21","2014-26","0.017578"
"31","2014-26","0.017555"
"37","2014-26","0.015652"
"47","2014-26","0.015642"
"53","2014-26","0.017578"
"63","2014-26","0.017555"
"69","2014-26","0.015652"
"79","2014-26","0.015642"
"85","2014-26","0.017578"
"95","2014-26","0.017555"
"101","2014-26","0.015652"
"111","2014-26","0.015642"
"117","2014-26","0.017578"
"127","2014-26","0.017555"
"33","2014-26","0.009705"
"20","2014-26","0.034570"
"10","2014-27","0.012594"
"5","2014-27","0.018624"
"15","2014-27","0.018583"
"21","2014-27","0.019119"
"31","2014-27","0.019077"
"37","2014-27","0.018624"
"47","2014-27","0.018583"
"53","2014-27","0.019119"
"63","2014-27","0.019077"
"69","2014-27","0.018624"
"79","2014-27","0.018583"
"85","2014-27","0.019119"
"95","2014-27","0.019077"
"101","2014-27","0.018624"
"111","2014-27","0.018583"
"117","2014-27","0.019119"
"127","2014-27","0.019077"
"33","2014-27","0.015554"
"20","2014-27","0.026579"
"10","2014-28","0.027133"
"5","2014-28","-0.001491"
"15","2014-28","-0.001295"
"21","2014-28","-0.002501"
"31","2014-28","-0.002309"
"37","2014-28","-0.001491"
"47","2014-28","-0.001295"
"53","2014-28","-0.002501"
"63","2014-28","-0.002309"
"69","2014-28","-0.001491"
"79","2014-28","-0.001295"
"85","2014-28","-0.002501"
"95","2014-28","-0.002309"
"101","2014-28","-0.001491"
"111","2014-28","-0.001295"
"117","2014-28","-0.002501"
"127","2014-28","-0.002309"
"33","2014-28","-0.002531"
"20","2014-28","-0.002438"
"10","2014-29","0.013510"
"5","2014-29","0.008263"
"15","2014-29","0.008300"
"21","2014-29","0.005940"
"31","2014-29","0.005990"
"37","2014-29","0.008263"
"47","2014-29","0.008300"
"53","2014-29","0.005940"
"63","2014-29","0.005990"
"69","2014-29","0.008263"
"79","2014-29","0.008300"
"85","2014-29","0.005940"
"95","2014-29","0.005990"
"101","2014-29","0.008263"
"111","2014-29","0.008300"
"117","2014-29","0.005940"
"127","2014-29","0.005990"
"33","2014-29","0.009940"
"20","2014-29","-0.002353"
"10","2014-30","0.029220"
"5","2014-30","0.030152"
"15","2014-30","0.030146"
"21","2014-30","0.027599"
"31","2014-30","0.027610"
"37","2014-30","0.030152"
"47","2014-30","0.030146"
"53","2014-30","0.027599"
"63","2014-30","0.027610"
"69","2014-30","0.030152"
"79","2014-30","0.030146"
"85","2014-30","0.027599"
"95","2014-30","0.027610"
